Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
9187927,MH_12,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2000,SEX,SEX_BTSX,,,,,,,6.9 [4.0-11.2],6.91,4.01,11.152,,2021-02-09T16:29:32Z,2000,2000-01-01,2000-12-31
9189216,MH_12,COUNTRY,RWA,AFR,Africa,YEAR,2001,SEX,SEX_FMLE,,,,,,,12.8 [7.4-21.2],12.7684,7.35,21.1626,,2021-02-09T17:10:13Z,2001,2001-01-01,2001-12-31
9190492,MH_12,COUNTRY,BDI,AFR,Africa,YEAR,2007,SEX,SEX_MLE,,,,,,,24.5 [14.8-38.2],24.4727,14.8308,38.2322,,2021-02-09T16:23:59Z,2007,2007-01-01,2007-12-31
9190542,MH_12,COUNTRY,THA,SEAR,South-East Asia,YEAR,2000,SEX,SEX_MLE,,,,,,,16.4 [10.8-23.1],16.3927,10.8383,23.0527,,2021-02-09T17:17:34Z,2000,2000-01-01,2000-12-31
9191133,MH_12,COUNTRY,AGO,AFR,Africa,YEAR,2008,SEX,SEX_BTSX,,,,,,,15.3 [9.7-23.0],15.2736,9.65,22.971,,2021-02-09T16:20:25Z,2008,2008-01-01,2008-12-31
9192334,MH_12,COUNTRY,MOZ,AFR,Africa,YEAR,2003,SEX,SEX_MLE,,,,,,,37.1 [23.8-54.6],37.1245,23.8287,54.5661,,2021-02-09T17:00:47Z,2003,2003-01-01,2003-12-31
9192505,MH_12,COUNTRY,FJI,WPR,Western Pacific,YEAR,2013,SEX,SEX_BTSX,,,,,,,10.5 [7.1-14.7],10.5063,7.12,14.6999,,2021-02-09T16:40:26Z,2013,2013-01-01,2013-12-31
9192534,MH_12,COUNTRY,BOL,AMR,Americas,YEAR,2013,SEX,SEX_FMLE,,,,,,,4.6 [2.4-7.9],4.56,2.39,7.9,,2021-02-09T16:28:05Z,2013,2013-01-01,2013-12-31
9193257,MH_12,COUNTRY,HRV,EUR,Europe,YEAR,2010,SEX,SEX_FMLE,,,,,,,5.9 [4.9-7.1],5.94,4.87,7.11,,2021-02-09T16:46:16Z,2010,2010-01-01,2010-12-31
9193302,MH_12,COUNTRY,LUX,EUR,Europe,YEAR,2010,SEX,SEX_MLE,,,,,,,14.4 [11.5-17.6],14.364,11.4906,17.5595,,2021-02-09T16:56:16Z,2010,2010-01-01,2010-12-31
9194967,MH_12,COUNTRY,SLB,WPR,Western Pacific,YEAR,2013,SEX,SEX_MLE,,,,,,,33.8 [14.7-54.6],33.7988,14.6693,54.6383,,2021-02-09T17:11:59Z,2013,2013-01-01,2013-12-31
9197360,MH_12,COUNTRY,NGA,AFR,Africa,YEAR,2014,SEX,SEX_FMLE,,,,,,,4.1 [1.9-6.5],4.1,1.94,6.5,,2021-02-09T17:03:20Z,2014,2014-01-01,2014-12-31
9197768,MH_12,COUNTRY,GRD,AMR,Americas,YEAR,2010,SEX,SEX_MLE,,,,,,,1.7 [1.3-2.2],1.72,1.32,2.23,,2021-02-09T16:44:43Z,2010,2010-01-01,2010-12-31
9197816,MH_12,COUNTRY,COD,AFR,Africa,YEAR,2003,SEX,SEX_MLE,,,,,,,24.4 [15.5-36.1],24.3614,15.5122,36.1264,,2021-02-09T16:32:52Z,2003,2003-01-01,2003-12-31
9198797,MH_12,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2010,SEX,SEX_FMLE,,,,,,,1.0 [0.7-1.4],1.03,0.726,1.41,,2021-02-09T16:50:28Z,2010,2010-01-01,2010-12-31
9199876,MH_12,WORLDBANKINCOMEGROUP,WB_LI,,,YEAR,2005,SEX,SEX_MLE,,,,,,,18.4 [11.4-28.4],18.3732,11.3898,28.4221,,2021-02-09T17:25:35Z,2005,2005-01-01,2005-12-31
9200039,MH_12,COUNTRY,POL,EUR,Europe,YEAR,2018,SEX,SEX_MLE,,,,,,,18.6 [15.2-22.6],18.6278,15.1544,22.5911,,2021-02-09T17:07:41Z,2018,2018-01-01,2018-12-31
9200308,MH_12,COUNTRY,MLI,AFR,Africa,YEAR,2013,SEX,SEX_MLE,,,,,,,11.3 [5.3-22.4],11.293,5.34,22.376,,2021-02-09T16:59:01Z,2013,2013-01-01,2013-12-31
9201876,MH_12,COUNTRY,BRB,AMR,Americas,YEAR,2012,SEX,SEX_FMLE,,,,,,,0.3 [0.2-0.3],0.251,0.184,0.336,,2021-02-09T16:28:48Z,2012,2012-01-01,2012-12-31
9202320,MH_12,COUNTRY,COM,AFR,Africa,YEAR,2008,SEX,SEX_MLE,,,,,,,11.9 [5.6-23.7],11.9153,5.61,23.6552,,2021-02-09T16:33:58Z,2008,2008-01-01,2008-12-31
9204115,MH_12,COUNTRY,BWA,AFR,Africa,YEAR,2004,SEX,SEX_BTSX,,,,,,,40.9 [20.2-69.6],40.944,20.2141,69.576,,2021-02-09T16:29:54Z,2004,2004-01-01,2004-12-31
9204181,MH_12,COUNTRY,NAM,AFR,Africa,YEAR,2009,SEX,SEX_MLE,,,,,,,32.6 [20.2-50.6],32.5918,20.1615,50.5821,,2021-02-09T17:02:37Z,2009,2009-01-01,2009-12-31
9205985,MH_12,REGION,AFR,,,YEAR,2008,SEX,SEX_MLE,,,,,,,22.3 [14.4-33.2],22.3037,14.369,33.2342,,2021-02-09T17:25:30Z,2008,2008-01-01,2008-12-31
9206506,MH_12,COUNTRY,TTO,AMR,Americas,YEAR,2015,SEX,SEX_MLE,,,,,,,15.0 [10.4-21.1],15.0237,10.4253,21.096,,2021-02-09T17:19:19Z,2015,2015-01-01,2015-12-31
9206693,MH_12,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_MLE,,,,,,,5.2 [2.4-10.4],5.23,2.36,10.3607,,2021-02-09T16:38:15Z,2012,2012-01-01,2012-12-31
9207498,MH_12,COUNTRY,BRN,WPR,Western Pacific,YEAR,2007,SEX,SEX_FMLE,,,,,,,1.4 [1.0-1.9],1.37,0.973,1.86,,2021-02-09T16:29:10Z,2007,2007-01-01,2007-12-31
9207693,MH_12,COUNTRY,GUY,AMR,Americas,YEAR,2012,SEX,SEX_MLE,,,,,,,60.5 [46.9-106.0],60.463,46.8514,106.0304,,2021-02-09T16:45:34Z,2012,2012-01-01,2012-12-31
9207805,MH_12,COUNTRY,GNQ,AFR,Africa,YEAR,2008,SEX,SEX_MLE,,,,,,,19.2 [11.0-32.3],19.2347,10.9528,32.3225,,2021-02-09T16:44:02Z,2008,2008-01-01,2008-12-31
9208954,MH_12,COUNTRY,ROU,EUR,Europe,YEAR,2015,SEX,SEX_BTSX,,,,,,,9.1 [7.8-10.4],9.06,7.82,10.4225,,2021-02-09T17:09:31Z,2015,2015-01-01,2015-12-31
9209898,MH_12,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2013,SEX,SEX_MLE,,,,,,,24.5 [18.9-35.0],24.505,18.9429,35.0075,,2021-02-09T16:55:15Z,2013,2013-01-01,2013-12-31
9210430,MH_12,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2015,SEX,SEX_FMLE,,,,,,,5.8 [3.3-9.4],5.78,3.33,9.43,,2021-02-09T16:19:56Z,2015,2015-01-01,2015-12-31
9210921,MH_12,REGION,SEAR,,,YEAR,2016,SEX,SEX_MLE,,,,,,,12.1 [8.2-15.3],12.1235,8.24,15.2783,,2021-02-09T17:25:37Z,2016,2016-01-01,2016-12-31
9212239,MH_12,COUNTRY,LCA,AMR,Americas,YEAR,2018,SEX,SEX_FMLE,,,,,,,1.5 [1.1-2.1],1.49,1.05,2.07,,2021-02-09T16:54:54Z,2018,2018-01-01,2018-12-31
9212275,MH_12,COUNTRY,VNM,WPR,Western Pacific,YEAR,2000,SEX,SEX_FMLE,,,,,,,5.2 [3.2-7.9],5.16,3.22,7.88,,2021-02-09T17:23:06Z,2000,2000-01-01,2000-12-31
9213474,MH_12,COUNTRY,SSD,AFR,Africa,YEAR,2015,SEX,SEX_FMLE,,,,,,,3.3 [1.8-5.7],3.34,1.83,5.66,,2021-02-09T17:13:42Z,2015,2015-01-01,2015-12-31
9213852,MH_12,COUNTRY,ARM,EUR,Europe,YEAR,2018,SEX,SEX_BTSX,,,,,,,1.7 [1.2-2.2],1.65,1.23,2.17,,2021-02-09T16:22:03Z,2018,2018-01-01,2018-12-31
9214443,MH_12,COUNTRY,SSD,AFR,Africa,YEAR,2003,SEX,SEX_BTSX,,,,,,,7.3 [3.9-12.3],7.26,3.94,12.2969,,2021-02-09T17:13:42Z,2003,2003-01-01,2003-12-31
9214484,MH_12,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2016,SEX,SEX_MLE,,,,,,,11.9 [6.7-20.7],11.9243,6.73,20.6523,,2021-02-09T17:08:03Z,2016,2016-01-01,2016-12-31
9216356,MH_12,COUNTRY,ARM,EUR,Europe,YEAR,2014,SEX,SEX_MLE,,,,,,,6.8 [5.5-8.4],6.84,5.53,8.37,,2021-02-09T16:22:02Z,2014,2014-01-01,2014-12-31
9216777,MH_12,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2014,SEX,SEX_FMLE,,,,,,,5.7 [5.1-7.7],5.65,5.09,7.67,,2021-02-09T17:25:34Z,2014,2014-01-01,2014-12-31
9217821,MH_12,COUNTRY,LTU,EUR,Europe,YEAR,2005,SEX,SEX_BTSX,,,,,,,36.9 [32.5-41.6],36.8766,32.4708,41.5804,,2021-02-09T16:55:57Z,2005,2005-01-01,2005-12-31
9219571,MH_12,COUNTRY,MRT,AFR,Africa,YEAR,2002,SEX,SEX_BTSX,,,,,,,6.1 [3.3-10.5],6.1,3.28,10.4575,,2021-02-09T17:01:08Z,2002,2002-01-01,2002-12-31
9219768,MH_12,COUNTRY,SEN,AFR,Africa,YEAR,2007,SEX,SEX_MLE,,,,,,,20.7 [13.2-30.9],20.7014,13.2431,30.8623,,2021-02-09T17:11:17Z,2007,2007-01-01,2007-12-31
9220142,MH_12,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2005,SEX,SEX_MLE,,,,,,,7.5 [6.1-10.5],7.53,6.05,10.4888,,2021-02-09T16:48:22Z,2005,2005-01-01,2005-12-31
9221456,MH_12,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2002,SEX,SEX_MLE,,,,,,,5.2 [3.0-8.6],5.24,2.98,8.64,,2021-02-09T17:19:39Z,2002,2002-01-01,2002-12-31
9222338,MH_12,COUNTRY,SVK,EUR,Europe,YEAR,2000,SEX,SEX_FMLE,,,,,,,4.3 [3.4-5.3],4.29,3.44,5.28,,2021-02-09T17:14:43Z,2000,2000-01-01,2000-12-31
9223389,MH_12,COUNTRY,HND,AMR,Americas,YEAR,2011,SEX,SEX_MLE,,,,,,,4.4 [2.3-8.8],4.39,2.29,8.78,,2021-02-09T16:45:55Z,2011,2011-01-01,2011-12-31
9223638,MH_12,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2002,SEX,SEX_FMLE,,,,,,,7.5 [4.0-12.6],7.47,4,12.5741,,2021-02-09T16:36:29Z,2002,2002-01-01,2002-12-31
9224577,MH_12,COUNTRY,TUR,EUR,Europe,YEAR,2005,SEX,SEX_MLE,,,,,,,4.6 [3.1-6.6],4.56,3.11,6.62,,2021-02-09T17:19:59Z,2005,2005-01-01,2005-12-31
9225597,MH_12,COUNTRY,KAZ,EUR,Europe,YEAR,2006,SEX,SEX_BTSX,,,,,,,37.2 [32.2-42.5],37.2296,32.2149,42.5276,,2021-02-09T16:51:10Z,2006,2006-01-01,2006-12-31
9227479,MH_12,COUNTRY,AZE,EUR,Europe,YEAR,2011,SEX,SEX_BTSX,,,,,,,4.4 [2.6-6.5],4.44,2.59,6.52,,2021-02-09T16:23:36Z,2011,2011-01-01,2011-12-31
9227783,MH_12,COUNTRY,NZL,WPR,Western Pacific,YEAR,2011,SEX,SEX_MLE,,,,,,,16.9 [15.2-18.8],16.9459,15.1678,18.8023,,2021-02-09T17:05:06Z,2011,2011-01-01,2011-12-31
9228973,MH_12,COUNTRY,GRC,EUR,Europe,YEAR,2001,SEX,SEX_FMLE,,,,,,,0.7 [0.5-0.9],0.687,0.542,0.869,,2021-02-09T16:44:24Z,2001,2001-01-01,2001-12-31
9229136,MH_12,WORLDBANKINCOMEGROUP,WB_LI,,,YEAR,2017,SEX,SEX_FMLE,,,,,,,5.4 [3.2-8.6],5.4,3.17,8.64,,2021-02-09T17:25:36Z,2017,2017-01-01,2017-12-31
9229823,MH_12,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2004,SEX,SEX_BTSX,,,,,,,3.5 [2.6-4.4],3.47,2.56,4.37,,2021-02-09T16:47:19Z,2004,2004-01-01,2004-12-31
9230523,MH_12,COUNTRY,LTU,EUR,Europe,YEAR,2015,SEX,SEX_MLE,,,,,,,51.7 [45.2-58.7],51.6807,45.2391,58.7202,,2021-02-09T16:55:57Z,2015,2015-01-01,2015-12-31
9230739,MH_12,COUNTRY,MLI,AFR,Africa,YEAR,2015,SEX,SEX_MLE,,,,,,,10.9 [5.2-21.6],10.8886,5.16,21.5724,,2021-02-09T16:59:01Z,2015,2015-01-01,2015-12-31
9234379,MH_12,COUNTRY,NER,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,6.4 [3.7-10.6],6.42,3.67,10.6436,,2021-02-09T17:02:58Z,2019,2019-01-01,2019-12-31
9235145,MH_12,COUNTRY,MWI,AFR,Africa,YEAR,2009,SEX,SEX_FMLE,,,,,,,7.0 [4.3-10.5],6.98,4.31,10.5327,,2021-02-09T17:01:51Z,2009,2009-01-01,2009-12-31
9236055,MH_12,COUNTRY,BRA,AMR,Americas,YEAR,2017,SEX,SEX_FMLE,,,,,,,2.8 [2.5-7.5],2.76,2.52,7.54,,2021-02-09T16:28:27Z,2017,2017-01-01,2017-12-31
9236159,MH_12,REGION,WPR,,,YEAR,2008,SEX,SEX_MLE,,,,,,,13.5 [10.1-16.8],13.4982,10.1304,16.8366,,2021-02-09T17:25:42Z,2008,2008-01-01,2008-12-31
9237386,MH_12,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2017,SEX,SEX_MLE,,,,,,,18.3 [9.7-28.3],18.3453,9.65,28.3492,,2021-02-09T17:04:44Z,2017,2017-01-01,2017-12-31
9237636,MH_12,COUNTRY,ERI,AFR,Africa,YEAR,2011,SEX,SEX_MLE,,,,,,,31.9 [17.3-52.1],31.9299,17.2729,52.0564,,2021-02-09T16:38:36Z,2011,2011-01-01,2011-12-31
9238264,MH_12,COUNTRY,AUS,WPR,Western Pacific,YEAR,2016,SEX,SEX_BTSX,,,,,,,10.9 [9.5-12.5],10.9183,9.46,12.4912,,2021-02-09T16:22:51Z,2016,2016-01-01,2016-12-31
9240572,MH_12,COUNTRY,FJI,WPR,Western Pacific,YEAR,2014,SEX,SEX_FMLE,,,,,,,6.2 [4.0-9.1],6.18,3.96,9.09,,2021-02-09T16:40:25Z,2014,2014-01-01,2014-12-31
9241931,MH_12,COUNTRY,HUN,EUR,Europe,YEAR,2011,SEX,SEX_BTSX,,,,,,,18.9 [16.7-21.4],18.9487,16.7432,21.3658,,2021-02-09T16:46:59Z,2011,2011-01-01,2011-12-31
9242417,MH_12,COUNTRY,ARM,EUR,Europe,YEAR,2008,SEX,SEX_MLE,,,,,,,6.8 [5.5-8.3],6.8,5.51,8.3,,2021-02-09T16:22:01Z,2008,2008-01-01,2008-12-31
9243744,MH_12,COUNTRY,KIR,WPR,Western Pacific,YEAR,2015,SEX,SEX_MLE,,,,,,,55.3 [35.2-81.4],55.329,35.1597,81.4221,,2021-02-09T16:52:32Z,2015,2015-01-01,2015-12-31
9243855,MH_12,COUNTRY,BWA,AFR,Africa,YEAR,2011,SEX,SEX_MLE,,,,,,,50.4 [28.0-82.2],50.3841,27.9829,82.2207,,2021-02-09T16:29:53Z,2011,2011-01-01,2011-12-31
9244110,MH_12,COUNTRY,CAN,AMR,Americas,YEAR,2002,SEX,SEX_BTSX,,,,,,,10.5 [9.4-11.7],10.5269,9.41,11.7208,,2021-02-09T16:30:38Z,2002,2002-01-01,2002-12-31
9244193,MH_12,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2014,SEX,SEX_FMLE,,,,,,,2.5 [1.7-3.4],2.45,1.71,3.4,,2021-02-09T16:26:18Z,2014,2014-01-01,2014-12-31
9244621,MH_12,REGION,EUR,,,YEAR,2008,SEX,SEX_BTSX,,,,,,,15.2 [13.9-17.8],15.2417,13.9143,17.7694,,2021-02-09T17:25:33Z,2008,2008-01-01,2008-12-31
9245294,MH_12,COUNTRY,TKM,EUR,Europe,YEAR,2003,SEX,SEX_BTSX,,,,,,,15.3 [12.9-18.0],15.3098,12.8558,18.0405,,2021-02-09T17:18:17Z,2003,2003-01-01,2003-12-31
9247238,MH_12,COUNTRY,CAF,AFR,Africa,YEAR,2001,SEX,SEX_MLE,,,,,,,50.9 [28.0-82.6],50.9408,28.0015,82.6373,,2021-02-09T16:30:15Z,2001,2001-01-01,2001-12-31
9248449,MH_12,COUNTRY,SLV,AMR,Americas,YEAR,2017,SEX,SEX_FMLE,,,,,,,2.2 [1.4-3.1],2.17,1.42,3.14,,2021-02-09T17:12:41Z,2017,2017-01-01,2017-12-31
9249745,MH_12,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_MLE,,,,,,,8.7 [6.7-11.3],8.67,6.71,11.2502,,2021-02-09T16:48:21Z,2012,2012-01-01,2012-12-31
9249757,MH_12,COUNTRY,KIR,WPR,Western Pacific,YEAR,2018,SEX,SEX_MLE,,,,,,,53.1 [33.8-78.2],53.1304,33.7749,78.2241,,2021-02-09T16:52:31Z,2018,2018-01-01,2018-12-31
9250237,MH_12,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2018,SEX,SEX_BTSX,,,,,,,11.1 [9.5-14.4],11.0798,9.47,14.3608,,2021-02-09T17:25:34Z,2018,2018-01-01,2018-12-31
9251999,MH_12,COUNTRY,BRB,AMR,Americas,YEAR,2018,SEX,SEX_FMLE,,,,,,,0.2 [0.1-0.2],0.159,0.111,0.222,,2021-02-09T16:28:48Z,2018,2018-01-01,2018-12-31
9252171,MH_12,COUNTRY,ALB,EUR,Europe,YEAR,2002,SEX,SEX_MLE,,,,,,,6.6 [4.1-8.7],6.59,4.14,8.65,,2021-02-09T16:20:51Z,2002,2002-01-01,2002-12-31
9252202,MH_12,COUNTRY,COD,AFR,Africa,YEAR,2001,SEX,SEX_BTSX,,,,,,,14.4 [9.0-21.7],14.3679,8.96,21.7413,,2021-02-09T16:32:52Z,2001,2001-01-01,2001-12-31
9253163,MH_12,COUNTRY,COL,AMR,Americas,YEAR,2004,SEX,SEX_MLE,,,,,,,7.6 [6.5-21.5],7.55,6.5,21.462,,2021-02-09T16:33:36Z,2004,2004-01-01,2004-12-31
9253614,MH_12,COUNTRY,ERI,AFR,Africa,YEAR,2006,SEX,SEX_BTSX,,,,,,,21.2 [11.6-34.4],21.1552,11.5619,34.4417,,2021-02-09T16:38:36Z,2006,2006-01-01,2006-12-31
9254108,MH_12,COUNTRY,VCT,AMR,Americas,YEAR,2006,SEX,SEX_FMLE,,,,,,,1.6 [1.2-2.0],1.56,1.17,2.02,,2021-02-09T17:22:24Z,2006,2006-01-01,2006-12-31
9255856,MH_12,COUNTRY,COL,AMR,Americas,YEAR,2018,SEX,SEX_MLE,,,,,,,6.3 [4.4-15.1],6.26,4.4,15.0603,,2021-02-09T16:33:36Z,2018,2018-01-01,2018-12-31
9256525,MH_12,COUNTRY,LBR,AFR,Africa,YEAR,2011,SEX,SEX_FMLE,,,,,,,7.1 [3.6-13.8],7.08,3.61,13.8228,,2021-02-09T16:54:12Z,2011,2011-01-01,2011-12-31
9260394,MH_12,COUNTRY,SRB,EUR,Europe,YEAR,2002,SEX,SEX_FMLE,,,,,,,8.6 [7.1-10.2],8.56,7.11,10.1669,,2021-02-09T17:13:22Z,2002,2002-01-01,2002-12-31
9261007,MH_12,COUNTRY,ISL,EUR,Europe,YEAR,2005,SEX,SEX_MLE,,,,,,,14.1 [11.3-17.2],14.0721,11.256,17.1739,,2021-02-09T16:49:04Z,2005,2005-01-01,2005-12-31
9261035,MH_12,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2011,SEX,SEX_FMLE,,,,,,,2.9 [2.1-4.0],2.91,2.07,3.95,,2021-02-09T16:26:18Z,2011,2011-01-01,2011-12-31
9262056,MH_12,COUNTRY,COL,AMR,Americas,YEAR,2018,SEX,SEX_FMLE,,,,,,,1.7 [1.2-2.3],1.69,1.17,2.34,,2021-02-09T16:33:35Z,2018,2018-01-01,2018-12-31
9262380,MH_12,COUNTRY,BOL,AMR,Americas,YEAR,2003,SEX,SEX_FMLE,,,,,,,4.8 [2.7-8.2],4.84,2.68,8.22,,2021-02-09T16:28:05Z,2003,2003-01-01,2003-12-31
9263172,MH_12,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2017,SEX,SEX_FMLE,,,,,,,1.2 [0.7-1.8],1.15,0.683,1.84,,2021-02-09T16:59:42Z,2017,2017-01-01,2017-12-31
9263217,MH_12,COUNTRY,VUT,WPR,Western Pacific,YEAR,2004,SEX,SEX_BTSX,,,,,,,21.9 [11.6-35.3],21.9375,11.5666,35.3037,,2021-02-09T17:23:27Z,2004,2004-01-01,2004-12-31
9264107,MH_12,COUNTRY,FJI,WPR,Western Pacific,YEAR,2013,SEX,SEX_MLE,,,,,,,14.8 [10.1-20.4],14.7507,10.1319,20.3863,,2021-02-09T16:40:25Z,2013,2013-01-01,2013-12-31
9264252,MH_12,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2007,SEX,SEX_FMLE,,,,,,,0.7 [0.5-0.9],0.668,0.473,0.917,,2021-02-09T17:16:30Z,2007,2007-01-01,2007-12-31
9264384,MH_12,COUNTRY,GUY,AMR,Americas,YEAR,2011,SEX,SEX_MLE,,,,,,,56.8 [44.3-99.9],56.8361,44.3318,99.9108,,2021-02-09T16:45:34Z,2011,2011-01-01,2011-12-31
9265101,MH_12,COUNTRY,AGO,AFR,Africa,YEAR,2011,SEX,SEX_FMLE,,,,,,,5.2 [3.2-8.1],5.24,3.18,8.14,,2021-02-09T16:20:26Z,2011,2011-01-01,2011-12-31
9266843,MH_12,COUNTRY,ISL,EUR,Europe,YEAR,2002,SEX,SEX_BTSX,,,,,,,11.8 [9.4-14.5],11.752,9.39,14.4858,,2021-02-09T16:49:04Z,2002,2002-01-01,2002-12-31
9267210,MH_12,COUNTRY,ZAF,AFR,Africa,YEAR,2010,SEX,SEX_MLE,,,,,,,41.9 [30.0-56.0],41.8548,30.0275,56.025,,2021-02-09T17:24:27Z,2010,2010-01-01,2010-12-31
9269083,MH_12,COUNTRY,CZE,EUR,Europe,YEAR,2012,SEX,SEX_MLE,,,,,,,22.5 [19.9-25.1],22.4729,19.9402,25.1476,,2021-02-09T16:35:46Z,2012,2012-01-01,2012-12-31
9270660,MH_12,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_FMLE,,,,,,,4.9 [3.2-7.3],4.93,3.24,7.27,,2021-02-09T17:05:49Z,2016,2016-01-01,2016-12-31
9270790,MH_12,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2009,SEX,SEX_BTSX,,,,,,,9.1 [5.2-15.1],9.13,5.21,15.1368,,2021-02-09T17:08:03Z,2009,2009-01-01,2009-12-31
9272036,MH_12,COUNTRY,LUX,EUR,Europe,YEAR,2017,SEX,SEX_BTSX,,,,,,,7.5 [5.8-9.7],7.53,5.75,9.66,,2021-02-09T16:56:16Z,2017,2017-01-01,2017-12-31
9272399,MH_12,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2013,SEX,SEX_MLE,,,,,,,3.2 [2.0-4.7],3.24,2,4.73,,2021-02-09T17:16:29Z,2013,2013-01-01,2013-12-31
9273632,MH_12,COUNTRY,CPV,AFR,Africa,YEAR,2001,SEX,SEX_FMLE,,,,,,,6.7 [4.1-10.3],6.67,4.06,10.2931,,2021-02-09T16:34:20Z,2001,2001-01-01,2001-12-31
9274489,MH_12,COUNTRY,JOR,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_FMLE,,,,,,,1.1 [0.8-1.5],1.08,0.763,1.49,,2021-02-09T16:50:27Z,2009,2009-01-01,2009-12-31
9275512,MH_12,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2007,SEX,SEX_FMLE,,,,,,,1.1 [0.9-1.5],1.14,0.86,1.45,,2021-02-09T16:53:12Z,2007,2007-01-01,2007-12-31
9276347,MH_12,COUNTRY,BRN,WPR,Western Pacific,YEAR,2016,SEX,SEX_FMLE,,,,,,,0.7 [0.5-0.9],0.676,0.47,0.937,,2021-02-09T16:29:11Z,2016,2016-01-01,2016-12-31
9277357,MH_12,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2000,SEX,SEX_FMLE,,,,,,,1.5 [1.2-2.0],1.53,1.15,1.96,,2021-02-09T16:53:12Z,2000,2000-01-01,2000-12-31
9277497,MH_12,REGION,EUR,,,YEAR,2017,SEX,SEX_FMLE,,,,,,,4.5 [3.9-5.6],4.54,3.86,5.6,,2021-02-09T17:25:33Z,2017,2017-01-01,2017-12-31
9277855,MH_12,COUNTRY,IND,SEAR,South-East Asia,YEAR,2009,SEX,SEX_MLE,,,,,,,18.4 [12.9-21.5],18.3723,12.9197,21.5464,,2021-02-09T16:47:39Z,2009,2009-01-01,2009-12-31
9278703,MH_12,COUNTRY,GIN,AFR,Africa,YEAR,2016,SEX,SEX_BTSX,,,,,,,12.8 [7.0-21.1],12.7897,7.01,21.1432,,2021-02-09T16:42:57Z,2016,2016-01-01,2016-12-31
9279221,MH_12,COUNTRY,UZB,EUR,Europe,YEAR,2015,SEX,SEX_BTSX,,,,,,,9.2 [7.7-10.8],9.2,7.73,10.7828,,2021-02-09T17:22:02Z,2015,2015-01-01,2015-12-31
9282218,MH_12,COUNTRY,GAB,AFR,Africa,YEAR,2018,SEX,SEX_MLE,,,,,,,24.0 [13.9-38.5],24.0025,13.9015,38.4818,,2021-02-09T16:41:29Z,2018,2018-01-01,2018-12-31
9282859,MH_12,COUNTRY,ZAF,AFR,Africa,YEAR,2006,SEX,SEX_MLE,,,,,,,42.3 [30.6-55.0],42.2691,30.5677,55.033,,2021-02-09T17:24:26Z,2006,2006-01-01,2006-12-31
9282993,MH_12,WORLDBANKINCOMEGROUP,WB_LMI,,,YEAR,2012,SEX,SEX_BTSX,,,,,,,11.7 [8.3-15.2],11.6566,8.26,15.1544,,2021-02-09T17:25:36Z,2012,2012-01-01,2012-12-31
9283207,MH_12,COUNTRY,UZB,EUR,Europe,YEAR,2010,SEX,SEX_FMLE,,,,,,,4.3 [3.6-5.1],4.29,3.55,5.11,,2021-02-09T17:22:02Z,2010,2010-01-01,2010-12-31
9283478,MH_12,COUNTRY,KHM,WPR,Western Pacific,YEAR,2002,SEX,SEX_MLE,,,,,,,9.0 [5.5-13.5],8.95,5.51,13.4958,,2021-02-09T16:52:11Z,2002,2002-01-01,2002-12-31
9283546,MH_12,COUNTRY,NAM,AFR,Africa,YEAR,2011,SEX,SEX_BTSX,,,,,,,16.1 [9.7-25.7],16.1368,9.66,25.7176,,2021-02-09T17:02:37Z,2011,2011-01-01,2011-12-31
